skill_name,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Аналитик,Аналитик BI,Big Data,NLP,Data Scientist,Администратор баз данных,Продуктовый аналитик,Инженер данных,Аналитик данных,Computer Vision,Системный аналитик,ML инженер,Бизнес-аналитик
Impala,116,,,,0.0003778575477045154,2,Big Data,0.0,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0004210526315789474,0.0
Кадастровый учет,117,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
perl,118,,,,0.0007557150954090308,7,Инженер данных,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.00016178611875101117
Делопроизводство,119,,,,0.0007557150954090308,2,Big Data,0.00016366612111292964,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Анализ данных,120,60000.0,91350.0,143750.0,0.2000755715095409,6,Продуктовый аналитик,0.04067103109656301,0.04854368932038835,0.016713091922005572,0.011461318051575931,0.027811735941320293,0.002875629043853343,0.07954545454545454,0.009243896657975823,0.07907568369726521,0.018518518518518517,0.008101101749837978,0.013052631578947368,0.014884322925093027
Умение обрабатывать большое количество информации,121,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
ООП,122,,,,0.005478934441715474,9,Computer Vision,0.0003273322422258593,0.0,0.00046425255338904364,0.0057306590257879654,0.0018337408312958435,0.0,0.0,0.001422137947380896,0.00042399830400678397,0.011111111111111112,0.0016202203499675956,0.003368421052631579,0.0
Сегментирование аудитории,123,,,,0.0005667863215567731,8,Аналитик данных,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Расчет при работе в районах Крайнего Севера,124,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agile,125,102225.0,140000.0,200000.0,0.024938598148498015,10,Системный аналитик,0.001800327332242226,0.0024271844660194173,0.0064995357474466105,0.0,0.0024449877750611247,0.0,0.0,0.0018961839298411946,0.00105999576001696,0.0,0.009721322099805573,0.0016842105263157896,0.010030739362562692
Apache NiFi,126,,,,0.003778575477045154,1,Аналитик BI,8.183306055646482e-05,0.0048543689320388345,0.0032497678737233053,0.0,0.0012224938875305623,0.0007189072609633358,0.0,0.0016591609386110452,0.00021199915200339198,0.0,0.0003240440699935191,0.0012631578947368421,0.0
Витрины,127,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS Excel,128,47500.0,69600.0,90697.0,0.12053655771774041,0,Аналитик,0.032815057283142386,0.019417475728155338,0.002321262766945218,0.0,0.0024449877750611247,0.002875629043853343,0.008522727272727272,0.0011851149561507466,0.029255882976468094,0.0,0.0019442644199611147,0.0025263157894736842,0.01828183141886426
Блокчейн,129,,,,0.0011335726431135461,0,Аналитик,0.0003273322422258593,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.00032357223750202233
Способность анализировать проблемы,130,,,,0.0005667863215567731,11,ML инженер,8.183306055646482e-05,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0004210526315789474,0.00016178611875101117
Бюджетирование,131,61312.0,87000.0,114525.0,0.014169658038919328,0,Аналитик,0.005891980360065467,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0,0.0,0.0027503640187671896
поиск,132,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A/B тесты,133,108750.0,150000.0,233750.0,0.02645002833931608,6,Продуктовый аналитик,0.004009819967266776,0.0,0.002785515320334262,0.0,0.004278728606356968,0.0,0.046875,0.00023702299123014932,0.007843968624125503,0.003703703703703704,0.0006480881399870382,0.0008421052631578948,0.0022650056625141564
Аудит,134,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Docker,135,114050.0,200000.0,250000.0,0.02701681466087285,7,Инженер данных,0.0007364975450081834,0.0024271844660194173,0.009285051067780872,0.008595988538681949,0.011613691931540342,0.006470165348670022,0.0,0.015643517421189856,0.00042399830400678397,0.003703703703703704,0.0012961762799740765,0.014736842105263158,0.0
ARIS,136,,,,0.004534290572454185,12,Бизнес-аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009721322099805574,0.0,0.002912150137518201
Data Streaming,137,,,,0.0001889287738522577,2,Big Data,0.0,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Моделирование бизнес процессов,138,63500.0,96787.0,133875.0,0.09729831853391271,12,Бизнес-аналитик,0.01579378068739771,0.0024271844660194173,0.0018570102135561746,0.0,0.0006112469437652812,0.0007189072609633358,0.005681818181818182,0.0009480919649205973,0.007631969472122111,0.0,0.019442644199611146,0.0025263157894736842,0.06244944183789031
Обучение и развитие,139,48750.0,67500.0,100000.0,0.018703948611373512,12,Бизнес-аналитик,0.0036824877250409165,0.0024271844660194173,0.002785515320334262,0.0,0.0033618581907090463,0.002875629043853343,0.0,0.0018961839298411946,0.0019079923680305278,0.0,0.0003240440699935191,0.0012631578947368421,0.0043682252062773015
Расследование инцидентов информационной безопасности,140,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Линейное программирование,141,,,,0.0009446438692612885,4,Data Scientist,0.00016366612111292964,0.0,0.0,0.0,0.0006112469437652812,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JavaScript,142,118750.0,157500.0,194587.0,0.005667863215567731,10,Системный аналитик,0.0006546644844517185,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.0016591609386110452,0.0012719949120203519,0.0,0.002592352559948153,0.0012631578947368421,0.00016178611875101117
Отчет о движении денежных средств,143,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,144,,,,0.0003778575477045154,4,Data Scientist,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
валидация,145,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VST,146,,,,0.0003778575477045154,3,NLP,0.0,0.0,0.0,0.0028653295128939827,0.0006112469437652812,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0,0.0
BPMN,147,99590.0,145000.0,177000.0,0.09408652937842434,10,Системный аналитик,0.005237315875613748,0.0048543689320388345,0.004178272980501393,0.0,0.0009168704156479218,0.0,0.0014204545454545455,0.0,0.0016959932160271359,0.0,0.0609202851587816,0.0008421052631578948,0.04465296877527908
RStudio,148,,,,0.0003778575477045154,3,NLP,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0,0.0
Looker,149,,,,0.0015114301908180617,6,Продуктовый аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.002840909090909091,0.0,0.00105999576001696,0.0,0.0,0.0,0.0
ad-hoc,150,,,,0.001322501416965804,8,Аналитик данных,0.0002454991816693944,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.0006359974560101759,0.0,0.0,0.0,0.00016178611875101117
KSQLDB,151,,,,0.0003778575477045154,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0,0.0
Технический аудит сайта,152,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Разработка новых форм отчетости,153,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Word2vec,154,,,,0.0005667863215567731,4,Data Scientist,0.0,0.0,0.0,0.0,0.0009168704156479218,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0004210526315789474,0.0
высоконагруженные системы,155,,,,0.0005667863215567731,11,ML инженер,8.183306055646482e-05,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0008421052631578948,0.0
трейдер,156,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SurveyMonkey,157,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unity,158,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Стремление к профессиональному развитию,159,,,,0.0003778575477045154,12,Бизнес-аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Hbase,160,,,,0.0007557150954090308,2,Big Data,0.0,0.0,0.0009285051067780873,0.0,0.0,0.0007189072609633358,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0004210526315789474,0.0
написание аналитических текстов,161,,,,0.001889287738522577,0,Аналитик,0.0005728314238952536,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
Angular,162,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Работа в условиях многозадачности,163,47500.0,70000.0,100000.0,0.04118647269979218,0,Аналитик,0.009738134206219313,0.007281553398058253,0.0032497678737233053,0.0,0.002139364303178484,0.006470165348670022,0.0,0.0009480919649205973,0.005723977104091583,0.0,0.002592352559948153,0.0025263157894736842,0.009221808768807637
Управленческое консультирование,164,,,,0.0003778575477045154,7,Инженер данных,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Data Catalog,165,,,,0.0003778575477045154,2,Big Data,0.0,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Яндекс.Метрика,166,70000.0,107500.0,150000.0,0.009257509918760627,6,Продуктовый аналитик,0.002700490998363339,0.0,0.0,0.0,0.0003056234718826406,0.0,0.007102272727272727,0.0,0.0016959932160271359,0.0,0.0,0.0004210526315789474,0.0006471444750040447
Математический анализ,167,60225.0,78825.0,147500.0,0.03457396561496316,4,Data Scientist,0.006055646481178396,0.0,0.003714020427112349,0.0057306590257879654,0.017726161369193152,0.0,0.007102272727272727,0.000711068973690448,0.010811956752172992,0.007407407407407408,0.0,0.0054736842105263155,0.0027503640187671896
Рецензирование,168,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Use Case Analysis,169,,,,0.00736822218023805,10,Системный аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.005184705119896306,0.0,0.004044652968775279
Развитие бизнеса,170,,,,0.0001889287738522577,4,Data Scientist,8.183306055646482e-05,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spring Framework,171,,,,0.0009446438692612885,11,ML инженер,0.0,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.000711068973690448,0.0,0.0,0.0,0.0008421052631578948,0.0
C#,172,,,,0.0041564330247496695,11,ML инженер,0.0002454991816693944,0.0,0.0009285051067780873,0.0,0.0003056234718826406,0.0007189072609633358,0.0,0.0011851149561507466,0.00042399830400678397,0.0,0.0009721322099805574,0.002105263157894737,0.0
Фундаментальный анализ,173,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
кредитный портфель,174,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Отчет показателей,175,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
разметка данных,176,,,,0.0003778575477045154,9,Computer Vision,8.183306055646482e-05,0.0,0.0,0.0028653295128939827,0.0006112469437652812,0.0,0.0,0.00047404598246029864,0.0,0.003703703703703704,0.0,0.0008421052631578948,0.0
ETL,177,152500.0,210000.0,255000.0,0.07198186283771019,7,Инженер данных,0.003027823240589198,0.0048543689320388345,0.04456824512534819,0.0,0.004278728606356968,0.0007189072609633358,0.011363636363636364,0.0542782649917042,0.008055967776128896,0.0,0.008101101749837978,0.018105263157894735,0.0016178611875101116
Spark,178,210000.0,300000.0,350000.0,0.050443982618552805,7,Инженер данных,0.001800327332242226,0.0,0.02414113277623027,0.0,0.01589242053789731,0.0,0.0,0.0355534486845224,0.0052999788000848,0.007407407407407408,0.0019442644199611147,0.01431578947368421,0.00016178611875101117
Отчет по оплатам,179,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Базы данных,180,70000.0,106875.0,200000.0,0.11373512185905914,5,Администратор баз данных,0.011865793780687398,0.02912621359223301,0.025998142989786442,0.0028653295128939827,0.010696821515892421,0.15600287562904386,0.011363636363636364,0.041004977482815834,0.02225991096035616,0.003703703703703704,0.019442644199611146,0.00968421052631579,0.003882866850024268
Постановка задач,181,,,,0.0009446438692612885,12,Бизнес-аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
Валидация моделей,182,,,,0.0003778575477045154,4,Data Scientist,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Node JS,183,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Cvat,184,,,,0.0007557150954090308,11,ML инженер,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0016842105263157896,0.0
MS Office,185,39150.0,52200.0,72500.0,0.017192518420555452,0,Аналитик,0.0044189852700491,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0014378145219266715,0.0,0.0,0.002755988976044096,0.0,0.0003240440699935191,0.002105263157894737,0.002912150137518201
Анализ инвестиционных проектов,186,,,,0.004723219346306443,6,Продуктовый аналитик,0.002618657937806874,0.0,0.0,0.0,0.0,0.0,0.002840909090909091,0.00023702299123014932,0.00021199915200339198,0.0,0.0,0.0,0.0004853583562530335
Pandas,187,80000.0,155000.0,212500.0,0.027394672208577366,4,Data Scientist,0.001800327332242226,0.0024271844660194173,0.00046425255338904364,0.0028653295128939827,0.018337408312958436,0.0,0.002840909090909091,0.004029390850912538,0.007419970320118719,0.0,0.0,0.008,0.0006471444750040447
Учет остатков,188,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Django,189,,,,0.0009446438692612885,3,NLP,8.183306055646482e-05,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0012631578947368421,0.0
Прогнозирование,190,60000.0,77500.0,130000.0,0.02399395427923673,0,Аналитик,0.0071194762684124386,0.0024271844660194173,0.00046425255338904364,0.0,0.0027506112469437654,0.0,0.002840909090909091,0.000711068973690448,0.004027983888064448,0.0,0.0,0.0,0.0017796473062611229
OpenWay Way4,191,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Slack,192,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Групповое обучение,193,,,,0.0003778575477045154,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0,0.0,0.0
UML,194,93175.0,152250.0,200000.0,0.06499149820517665,10,Системный аналитик,0.004582651391162029,0.007281553398058253,0.004642525533890436,0.0,0.0006112469437652812,0.0,0.0014204545454545455,0.0,0.001483994064023744,0.0,0.053791315618924175,0.0012631578947368421,0.021517553793884484
DataLens,195,,,,0.001322501416965804,11,ML инженер,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.00021199915200339198,0.0,0.0,0.0004210526315789474,0.00016178611875101117
RecSys,196,,,,0.0028339316077838654,4,Data Scientist,0.0,0.0,0.0009285051067780873,0.0,0.0033618581907090463,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0025263157894736842,0.0
ERP,197,80000.0,110000.0,140000.0,0.013413942943510296,10,Системный аналитик,0.0014729950900163667,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.00047404598246029864,0.0008479966080135679,0.0,0.006804925469863901,0.0,0.006309658631289436
Data Vault,198,,,,0.0020782165123748348,2,Big Data,8.183306055646482e-05,0.0,0.003714020427112349,0.0,0.0,0.0,0.0,0.0018961839298411946,0.00021199915200339198,0.0,0.0003240440699935191,0.0,0.0
Достижение целей,199,,,,0.001322501416965804,8,Аналитик данных,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006359974560101759,0.0,0.0,0.0,0.00032357223750202233
NiFi,200,,,,0.0043453617986019275,7,Инженер данных,0.0,0.0,0.002321262766945218,0.0,0.0,0.0,0.0,0.004029390850912538,0.00021199915200339198,0.0,0.0,0.0012631578947368421,0.0
Составление семантического ядра,201,,,,0.0005667863215567731,11,ML инженер,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Анализ ассортиментной линейки,202,50000.0,74475.0,100000.0,0.009446438692612885,0,Аналитик,0.004173486088379705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008479966080135679,0.0,0.0,0.0,0.0
Mobilenet,203,,,,0.0001889287738522577,9,Computer Vision,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.0,0.0004210526315789474,0.0
Hive,204,,,,0.015114301908180616,7,Инженер данных,0.0008183306055646482,0.0,0.008820798514391829,0.0,0.004278728606356968,0.0,0.0014204545454545455,0.009480919649205973,0.0012719949120203519,0.003703703703703704,0.0009721322099805574,0.0025263157894736842,0.0
BSS,205,,,,0.0005667863215567731,2,Big Data,0.0,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.00016178611875101117
Знание компьютера,206,,,,0.0009446438692612885,2,Big Data,0.00016366612111292964,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0,0.0,0.0
Усидчивость,207,,,,0.0017003589646703192,11,ML инженер,0.0003273322422258593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0
Кредитный анализ,208,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Кластерный анализ,209,,,,0.0005667863215567731,8,Аналитик данных,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0,0.0,0.0
Redmine,210,,,,0.0017003589646703192,12,Бизнес-аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0003240440699935191,0.0,0.0008089305937550558
Ведение сайта,211,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ИСО 9001,212,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Социальные сети,213,,,,0.0005667863215567731,8,Аналитик данных,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
IT,214,,,,0.006423578310976762,3,NLP,0.0002454991816693944,0.0,0.0009285051067780873,0.0028653295128939827,0.002139364303178484,0.0014378145219266715,0.0,0.0009480919649205973,0.0006359974560101759,0.0,0.0016202203499675956,0.0025263157894736842,0.0004853583562530335
Расчет и анализ себестоимости продукции и услуг,215,,,,0.0011335726431135461,0,Аналитик,0.0004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
SWOT анализ,216,61250.0,70000.0,86000.0,0.007935008501794823,0,Аналитик,0.0029459901800327334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.000970716712506067
промышленная разработка,217,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
