skill,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Инженер данных,Аналитик,Аналитик данных,Bi аналитик,ML инженер,Data scientist
руководство командой разработчиков,615,,,,0.001001001001001001,3,Bi аналитик,0.0,0.0,0.0,0.0007267441860465116,0.0,0.0
MS Internet,616,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Научные исследования,617,,,,0.0005005005005005005,5,Data scientist,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063
Собеседование,618,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Планирование обучения,619,,,,0.0015015015015015015,1,Аналитик,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0
Polymatica,620,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Prefect,621,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Запуск нового бренда,622,,,,0.001001001001001001,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
QFD,623,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Microsoft Azure,624,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Управление офисами компании,625,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
YouScan,626,,,,0.001001001001001001,2,Аналитик данных,0.0002701972439881113,0.0,0.000304228780042592,0.0,0.0,0.0
Wincc OA,627,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Таргетинг,628,,,,0.0045045045045045045,3,Bi аналитик,0.0005403944879762226,0.00030950170225936243,0.0,0.002180232558139535,0.0,0.0
потребительские кредиты,629,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Работа с большим объемом информации,630,45468.0,65250.0,88750.0,0.11511511511511512,1,Аналитик,0.0018913807079167792,0.02816465490560198,0.02829327654396106,0.013444767441860465,0.0013175230566534915,0.0026595744680851063
Bioinformatics,631,,,,0.0005005005005005005,5,Data scientist,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063
Jira Confluence,632,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Управленческий учет,633,,,,0.003003003003003003,3,Bi аналитик,0.0002701972439881113,0.00030950170225936243,0.0,0.0014534883720930232,0.0,0.0
hdfs,634,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
SQL программист,635,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
CI/CD,636,,,,0.0045045045045045045,0,Инженер данных,0.002431775195893002,0.0,0.0,0.0,0.0,0.0
Trade Marketing,637,,,,0.001001001001001001,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
PostreSQL,638,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Работа с маркетплейсами,639,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
глоссарий данных банка,640,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Data Driven Marketing,641,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Дата-центр,642,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
ГРЩ,643,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Защита интеллектуальной собственности,644,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
1С: Розница,645,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Хранение и обработка данных,646,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Мобильная аналитика,647,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Составление коммерческих предложений,648,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Администрирование серверов Windows,649,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Резервное копирование,650,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Проведение экспериментов,651,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Глоссарий,652,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Начало карьеры,653,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Умение анализировать и интерпретировать данные,654,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Puppet,655,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
ФЗ№223,656,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Multithreading,657,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
Регресcионное тестирование,658,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Основы маркетинга,659,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Работа с ПК,660,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Альфа-Авто,661,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Machine Learning,662,148950.0,175000.0,304500.0,0.037037037037037035,4,ML инженер,0.0027019724398811133,0.00030950170225936243,0.000304228780042592,0.0,0.05533596837944664,0.05319148936170213
Паттерны проектирования,663,,,,0.0005005005005005005,5,Data scientist,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063
Power Shell,664,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Автотесты,665,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Qlik,666,,,,0.0025025025025025025,3,Bi аналитик,0.0,0.0,0.000304228780042592,0.0014534883720930232,0.0,0.0
Корпоративная стратегия,667,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Google таблицы,668,,,,0.003003003003003003,3,Bi аналитик,0.0002701972439881113,0.0006190034045187249,0.000304228780042592,0.0007267441860465116,0.0,0.0
SAP HR,669,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Dashboards,670,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Growth hacking,671,,,,0.001001001001001001,3,Bi аналитик,0.0002701972439881113,0.0,0.0,0.0003633720930232558,0.0,0.0
GWT,672,,,,0.001001001001001001,2,Аналитик данных,0.0,0.0,0.000608457560085184,0.0,0.0,0.0
Linkedin,673,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Составление бизнес-плана,674,,,,0.0025025025025025025,2,Аналитик данных,0.0,0.0006190034045187249,0.0009126863401277761,0.0,0.0,0.0
Факторный анализ,675,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Яндекс метрика,676,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Banking,677,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Наполнение контентом,678,,,,0.0015015015015015015,1,Аналитик,0.0,0.0006190034045187249,0.0,0.0003633720930232558,0.0,0.0
Delphi,679,,,,0.001001001001001001,3,Bi аналитик,0.0002701972439881113,0.0,0.0,0.0003633720930232558,0.0,0.0
Телекоммуникации,680,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Адаптация,681,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Software architecture,682,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
MarTech,683,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Техническая документация,684,,,,0.006006006006006006,2,Аналитик данных,0.0002701972439881113,0.0012380068090374497,0.0015211439002129601,0.0007267441860465116,0.0,0.0
знание MS Office,685,,,,0.0055055055055055055,1,Аналитик,0.0,0.0015475085112968121,0.0015211439002129601,0.0003633720930232558,0.0,0.0
Hive,686,,,,0.00850850850850851,5,Data scientist,0.0021615779519048904,0.0,0.0015211439002129601,0.0007267441860465116,0.0,0.005319148936170213
neural nets,687,,,,0.001001001001001001,5,Data scientist,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0026595744680851063
CRO,688,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
ETL,689,170500.0,250000.0,260000.0,0.047547547547547545,0,Инженер данных,0.014860848419346123,0.0,0.006388804380894433,0.006540697674418605,0.0013175230566534915,0.0
Работа с ключевыми клиентами,690,,,,0.0015015015015015015,3,Bi аналитик,0.0,0.00030950170225936243,0.000304228780042592,0.0003633720930232558,0.0,0.0
Компас,691,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Hadoop,692,,,,0.03153153153153153,0,Инженер данных,0.011888678735476898,0.0,0.0021296014602981443,0.0010901162790697674,0.007905138339920948,0.007978723404255319
Социологические исследования,693,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Телефонное интервью,694,,,,0.001001001001001001,1,Аналитик,0.0,0.00030950170225936243,0.000304228780042592,0.0,0.0,0.0
Операционный менеджмент,695,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Учет затрат,696,,,,0.001001001001001001,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
483-П,697,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Сетевые технологии,698,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Laravel,699,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Основы программирования,700,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
QlikView,701,,,,0.004004004004004004,3,Bi аналитик,0.0002701972439881113,0.00030950170225936243,0.000608457560085184,0.0014534883720930232,0.0,0.0
Английский — B2 — Средне-продвинутый,702,,,,0.001001001001001001,3,Bi аналитик,0.0,0.0,0.000304228780042592,0.0003633720930232558,0.0,0.0
Составление договоров,703,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Деловое общение,704,,,,0.011511511511511512,1,Аналитик,0.0008105917319643339,0.0034045187248529867,0.0009126863401277761,0.001816860465116279,0.0013175230566534915,0.0
Тестирование ТЗ,705,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Формирование бюджета,706,,,,0.002002002002002002,1,Аналитик,0.0,0.0006190034045187249,0.000304228780042592,0.0003633720930232558,0.0,0.0
Стратегический консалтинг,707,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Elastic,708,,,,0.0015015015015015015,0,Инженер данных,0.0005403944879762226,0.00030950170225936243,0.0,0.0,0.0,0.0
В2В,709,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
SonarCube,710,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Спорт,711,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
ELK,712,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Стратегическое планирование,713,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
RabbitMQ,714,,,,0.007007007007007007,0,Инженер данных,0.0029721696838692245,0.0,0.000608457560085184,0.0,0.0013175230566534915,0.0
Анализ бизнес-процессов,715,,,,0.006006006006006006,1,Аналитик,0.0,0.0024760136180748994,0.000304228780042592,0.0010901162790697674,0.0,0.0
TypeScript,716,,,,0.003003003003003003,0,Инженер данных,0.0010807889759524452,0.0,0.0,0.0007267441860465116,0.0,0.0
Тренинги по тайм-менеджменту,717,,,,0.0015015015015015015,1,Аналитик,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0
TCP/IP,718,,,,0.004004004004004004,0,Инженер данных,0.0016211834639286678,0.0,0.000304228780042592,0.0003633720930232558,0.0,0.0
Investment Analysis,719,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
доступ к электроустановкам,720,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
MS Power BI,721,100000.0,114840.0,135900.0,0.01701701701701702,3,Bi аналитик,0.0002701972439881113,0.0009285051067780873,0.003346516580468512,0.006904069767441861,0.0,0.0
Проведение тестирований,722,,,,0.005005005005005005,3,Bi аналитик,0.0005403944879762226,0.0009285051067780873,0.000304228780042592,0.0014534883720930232,0.0,0.0
Java,723,250000.0,304500.0,396419.0,0.03553553553553553,0,Инженер данных,0.017022426371251013,0.00030950170225936243,0.000304228780042592,0.0010901162790697674,0.003952569169960474,0.0
Пользователь ПК,724,43250.0,52500.0,77500.0,0.012512512512512513,1,Аналитик,0.0008105917319643339,0.0030950170225936243,0.0030422878004259203,0.0007267441860465116,0.0,0.0
код ревью,725,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
СЗИ,726,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Оценка эффективности промо акций,727,,,,0.0015015015015015015,1,Аналитик,0.0,0.0006190034045187249,0.000304228780042592,0.0,0.0,0.0
Сборка ПК,728,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Azure,729,,,,0.001001001001001001,4,ML инженер,0.0002701972439881113,0.0,0.0,0.0,0.0013175230566534915,0.0
Apache Superset,730,,,,0.0015015015015015015,3,Bi аналитик,0.0,0.0,0.000304228780042592,0.0007267441860465116,0.0,0.0
Recommender systems,731,,,,0.001001001001001001,5,Data scientist,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0026595744680851063
Системный подход,732,,,,0.003003003003003003,1,Аналитик,0.0,0.0009285051067780873,0.000608457560085184,0.0003633720930232558,0.0,0.0
Windows,733,,,,0.0015015015015015015,4,ML инженер,0.0002701972439881113,0.0,0.0,0.0003633720930232558,0.0013175230566534915,0.0
База данных: Oracle,734,,,,0.0015015015015015015,0,Инженер данных,0.0005403944879762226,0.0,0.000304228780042592,0.0,0.0,0.0
Статистический анализ,735,46625.0,64908.0,87125.0,0.03453453453453453,2,Аналитик данных,0.0027019724398811133,0.0061900340451872485,0.007909948281107393,0.0032703488372093025,0.0013175230566534915,0.007978723404255319
